"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"92","7/22/2016","21:00:40","159.345703125","-49.6841666243424","354.721069335938","159.2431640625","-47.8608750782278","315.214233398438","159.2431640625","-44.4531832338434","135.444946289063","159.9609375","-47.5987270935093","184.4384765625","160.2685546875","-38.8246256212821","5.657958984375","159.9609375","-32.7213497864986","24.6588134765625","159.0380859375","-43.6185898989899","204.746704101563","159.6533203125","-52.6004881787379","185.020751953125","110.17414855957","249.870391845703"
"93","7/22/2016","21:00:50","159.345703125","-49.4344832739274","354.721069335938","159.345703125","-47.9137734723872","315.214233398438","159.2431640625","-44.3205160634463","135.433959960938","159.9609375","-46.877633959556","184.443969726563","160.2685546875","-38.6865257748175","5.5865478515625","159.9609375","-32.779937230203","24.76318359375","159.0380859375","-43.5959679916792","204.746704101563","159.6533203125","-52.6080084674067","185.020751953125","110.871780395508","249.178253173828"
"94","7/22/2016","21:01:00","159.345703125","-49.0075970176218","354.732055664063","159.345703125","-47.9490797626963","315.214233398438","159.345703125","-44.355565980278","135.313110351563","159.9609375","-47.0239133407741","184.443969726563","160.2685546875","-38.4811339946795","5.3887939453125","159.9609375","-32.4352125692569","24.884033203125","159.0380859375","-43.5537274092209","204.752197265625","159.6533203125","-52.4861211913191","185.020751953125","111.563919067383","248.475128173828"
"95","7/22/2016","21:01:10","159.345703125","-49.072654839564","354.759521484375","159.345703125","-47.9099464512","315.208740234375","159.345703125","-44.0464039831183","135.098876953125","159.9609375","-47.810393919712","184.449462890625","160.2685546875","-38.4229982566257","5.1580810546875","159.8583984375","-32.6943329052905","24.884033203125","159.0380859375","-43.5284685175718","204.752197265625","159.55078125","-52.820261290129","185.020751953125","112.267044067383","247.777496337891"
"96","7/22/2016","21:01:20","159.2431640625","-49.5187324818882","354.8583984375","159.2431640625","-47.9555989739774","315.214233398438","159.345703125","-43.9177167057506","134.950561523438","159.9609375","-47.8492894387039","184.46044921875","160.2685546875","-38.3680244581258","5.152587890625","159.8583984375","-32.836302770437","24.884033203125","159.0380859375","-43.4453790943894","204.757690429688","159.6533203125","-53.0758656470447","185.026245117188","112.970169067383","247.085357666016"
"97","7/22/2016","21:01:30","159.0380859375","-49.7735921348935","354.8583984375","159.345703125","-48.2511853850985","315.208740234375","159.4482421875","-43.9269583591959","134.912109375","159.9609375","-48.1462431750375","184.597778320313","160.2685546875","-37.7185083573957","5.07568359375","159.8583984375","-32.8372305982598","24.884033203125","159.0380859375","-43.5760074852285","204.757690429688","159.55078125","-52.9463848327233","185.026245117188","113.662307739258","246.387725830078"
"98","7/22/2016","21:01:40","159.0380859375","-49.7142721955396","354.869384765625","159.2431640625","-48.5459660510051","315.19775390625","159.345703125","-44.2085541034103","134.912109375","159.9609375","-47.8582136773677","185.16357421875","160.2685546875","-37.57739509952","4.9493408203125","159.8583984375","-32.8097620114011","24.8895263671875","158.935546875","-43.7808254771077","204.757690429688","159.6533203125","-52.9402684940494","185.026245117188","114.354446411133","245.695587158203"
"99","7/22/2016","21:01:50","158.935546875","-49.6862542369437","354.885864257813","159.2431640625","-48.5519114740274","315.192260742188","159.4482421875","-45.08638485696","134.912109375","159.9609375","-47.358615019582","185.548095703125","160.2685546875","-37.5344932419642","4.8614501953125","159.9609375","-32.7552887515952","24.89501953125","159.0380859375","-43.9669770381838","204.76318359375","159.6533203125","-52.9160535552","185.026245117188","115.063064575195","244.992462158203"
"100","7/22/2016","21:02:00","159.0380859375","-49.5044610249825","354.90234375","159.2431640625","-48.5700651578758","315.17578125","159.345703125","-46.1237250205021","134.912109375","159.9609375","-47.1563119294329","185.652465820313","160.2685546875","-37.5999783530353","4.85595703125","159.9609375","-33.0500083761976","24.9005126953125","159.0380859375","-44.6658023043904","204.757690429688","159.55078125","-52.9116279141514","185.026245117188","115.760696411133","244.300323486328"
"101","7/22/2016","21:02:10","159.0380859375","-48.9457255517552","354.913330078125","159.2431640625","-48.598827820382","315.159301757813","159.345703125","-46.0150104578458","134.912109375","159.9609375","-47.295998849805","185.685424804688","160.2685546875","-37.5961327508751","4.85595703125","160.0634765625","-32.9828873581758","24.906005859375","158.935546875","-44.6511401831383","204.76318359375","159.6533203125","-52.8404537535354","185.026245117188","116.452835083008","243.608184814453"
"102","7/22/2016","21:02:20","158.935546875","-48.8399287634363","354.957275390625","159.345703125","-48.4733391073507","315.1318359375","159.345703125","-46.043773120352","134.912109375","159.9609375","-47.51249743584","185.69091796875","160.2685546875","-37.560057340134","4.8614501953125","160.0634765625","-32.82354647712","24.9224853515625","158.935546875","-44.4207471728","204.862060546875","159.55078125","-52.7574986212221","185.026245117188","117.155960083008","242.910552978516"
"103","7/22/2016","21:02:30","158.935546875","-49.0904056508051","355.083618164063","159.345703125","-48.4738152295229","315.027465820313","159.345703125","-46.0787375793579","134.912109375","159.9609375","-48.049761289729","185.696411132813","160.37109375","-37.5675410040204","4.8614501953125","160.0634765625","-32.8602675864386","24.927978515625","158.935546875","-44.3163652547655","204.884033203125","159.6533203125","-52.6634339715572","185.026245117188","117.84260559082","242.223907470703"
"104","7/22/2016","21:02:40","158.935546875","-49.4340681930593","355.2099609375","159.345703125","-48.5490303244724","315","159.345703125","-45.8177615876788","134.906616210938","159.9609375","-48.7497341324532","185.696411132813","160.2685546875","-37.5779912752875","4.8614501953125","160.166015625","-32.7710251998","24.9334716796875","158.935546875","-44.2418460306831","204.889526367188","159.6533203125","-52.4122978381038","185.026245117188","118.534744262695","241.526275634766"
"105","7/22/2016","21:02:50","158.8330078125","-51.7211027349135","355.2099609375","159.345703125","-48.7113635686769","314.9560546875","159.345703125","-45.3527977658566","134.906616210938","159.9609375","-47.8199651961996","185.696411132813","160.2685546875","-37.8621629625363","4.85595703125","160.166015625","-32.6171889051305","24.949951171875","158.935546875","-44.1005964529253","204.89501953125","159.6533203125","-52.2249620757276","185.026245117188","119.232376098633","240.839630126953"
"106","7/22/2016","21:03:00","158.8330078125","-51.787820880328","355.2099609375","159.4482421875","-48.6734325022902","314.879150390625","159.345703125","-45.2548020562056","134.906616210938","160.0634765625","-47.2368132013201","185.69091796875","160.2685546875","-38.0224940519652","4.8614501953125","160.166015625","-32.5596269553355","25.02685546875","159.0380859375","-43.8927019793179","204.922485351563","159.6533203125","-51.453619740214","185.026245117188","119.919021606445","240.147491455078"
"107","7/22/2016","21:03:10","158.8330078125","-51.68188519008","355.220947265625","159.55078125","-48.6811359148715","314.84619140625","159.345703125","-45.3257198433443","134.906616210938","159.9609375","-47.1233007921592","185.69091796875","160.2685546875","-37.9861012264426","4.8614501953125","160.2685546875","-32.9011164271627","25.2850341796875","159.0380859375","-43.8338825786579","205.081787109375","159.6533203125","-51.3198049932993","185.020751953125","120.622146606445","239.460845947266"
"108","7/22/2016","21:03:20","158.73046875","-51.0252074513051","355.237426757813","159.55078125","-48.7112536943294","314.80224609375","159.4482421875","-45.0834224907291","134.906616210938","160.0634765625","-47.1836218089009","185.685424804688","160.2685546875","-37.9826462886289","4.8394775390625","160.2685546875","-32.609082619942","25.455322265625","159.0380859375","-43.7692642541054","205.296020507813","159.755859375","-51.1143033388139","185.020751953125","121.303298950195","238.768707275391"
"109","7/22/2016","21:03:30","158.73046875","-51.0025733357336","355.242919921875","159.55078125","-48.668744530133","314.741821289063","159.4482421875","-45.5862441293729","134.901123046875","160.0634765625","-47.1836218089009","185.69091796875","160.2685546875","-37.9836839907991","4.822998046875","160.2685546875","-32.4688707443544","25.4608154296875","159.0380859375","-43.7770409162516","205.33447265625","159.755859375","-51.1143033388139","185.015258789063","122.006423950195","238.076568603516"
"110","7/22/2016","21:03:40","158.73046875","-51.2232620666867","355.270385742188","159.6533203125","-48.6150403907591","314.708862304688","159.345703125","-45.3936099817982","134.895629882813","159.9609375","-48.2610618681068","185.69091796875","160.2685546875","-38.0524164992499","4.8065185546875","160.2685546875","-32.5710660957296","25.4608154296875","159.0380859375","-43.8376427229923","205.345458984375","159.755859375","-50.337088829843","185.009765625","122.687576293945","237.395416259766"
"111","7/22/2016","21:03:50","158.6279296875","-51.7888463742374","355.2978515625","159.6533203125","-48.2932062188619","314.6923828125","159.4482421875","-45.0586275129913","134.895629882813","159.9609375","-48.2861498441044","185.69091796875","160.2685546875","-37.8980796658866","4.72412109375","160.37109375","-32.8290632717672","25.4608154296875","159.0380859375","-43.351204570377","205.361938476563","159.755859375","-50.2803326252625","185.015258789063","123.374221801758","236.703277587891"
"112","7/22/2016","21:04:00","158.6279296875","-51.7330790387839","355.308837890625","159.6533203125","-48.4795531121112","314.681396484375","159.55078125","-44.5897936724872","134.895629882813","159.9609375","-47.1918135519152","185.685424804688","160.2685546875","-37.8613205925393","4.72412109375","160.37109375","-32.8664693829383","25.4608154296875","159.0380859375","-43.402869930193","205.427856445313","159.755859375","-50.2318536215221","185.009765625","124.077346801758","236.016632080078"
"113","7/22/2016","21:04:10","158.6279296875","-51.7257784988099","355.31982421875","159.6533203125","-48.3674812777278","314.67041015625","159.6533203125","-44.6896084130013","134.89013671875","160.0634765625","-46.6654665946595","185.685424804688","160.2685546875","-37.8951496832883","4.72412109375","160.37109375","-32.8697778216222","25.4608154296875","159.0380859375","-43.2058163921992","205.592651367188","159.755859375","-50.1860116021202","185.009765625","124.753005981445","235.324493408203"
"114","7/22/2016","21:04:20","158.8330078125","-51.6488542473447","355.31982421875","159.6533203125","-48.3418561382538","314.6484375","159.6533203125","-44.5887925950995","134.747314453125","160.0634765625","-46.6615111181518","185.685424804688","160.2685546875","-37.6504473032903","4.713134765625","160.37109375","-32.9306726266227","25.4608154296875","159.0380859375","-43.0925969812981","205.609130859375","159.755859375","-50.057776030403","185.009765625","125.456130981445","234.637847900391"
"115","7/22/2016","21:04:30","158.8330078125","-48.5727265587359","355.325317382813","159.6533203125","-48.3905304741674","314.6044921875","159.6533203125","-44.6035035493949","134.549560546875","159.9609375","-46.4990435830783","185.679931640625","160.37109375","-36.9405003114711","4.713134765625","160.4736328125","-32.997964560296","25.46630859375","159.0380859375","-43.0778494022202","205.614624023438","159.755859375","-49.8163088395239","185.009765625","126.142776489258","233.951202392578"
"116","7/22/2016","21:04:40","158.73046875","-48.5239057236924","355.352783203125","159.755859375","-48.4410360492049","314.571533203125","159.6533203125","-44.9156809869787","134.4287109375","159.9609375","-46.7172174123012","185.679931640625","160.37109375","-37.0558561680168","4.691162109375","160.4736328125","-33.0462970649065","25.4608154296875","159.0380859375","-43.1103111677568","205.614624023438","159.755859375","-49.7460869232523","185.004272460938","126.818435668945","233.270050048828"
"117","7/22/2016","21:04:50","158.6279296875","-48.6767043161916","355.462646484375","159.755859375","-48.75805496928","314.533081054688","159.6533203125","-45.9054779417142","134.4287109375","159.9609375","-48.0455738562656","185.685424804688","160.2685546875","-37.0083538251425","4.6746826171875","160.4736328125","-32.8770661533353","25.4608154296875","159.0380859375","-43.4368943531153","205.6201171875","159.140625","-49.7870700548455","184.998779296875","127.516067504883","232.588897705078"
"118","7/22/2016","21:05:00","151.4501953125","-49.8663749171717","355.468139648438","159.55078125","-49.1457701136514","314.45068359375","159.140625","-52.5395445406941","134.4287109375","159.755859375","-48.2388550416642","185.679931640625","160.166015625","-37.0147875785979","4.6142578125","160.166015625","-32.9790417560156","25.46630859375","158.8330078125","-44.7651775475147","205.614624023438","151.4501953125","-50.0669566425443","184.993286132813","128.202713012695","231.907745361328"
"119","7/22/2016","21:05:10","151.34765625","-51.8104427876388","355.501098632813","158.3203125","-50.5827556624462","314.40673828125","151.2451171875","-57.3744797417342","134.423217773438","158.73046875","-48.9317959261526","185.679931640625","159.2431640625","-38.3869106376238","4.32861328125","151.4501953125","-33.4968551389539","25.4718017578125","151.34765625","-49.1612868131613","205.6201171875","151.34765625","-52.2686066081808","184.98779296875","128.878372192383","231.226593017578"
"120","7/22/2016","21:05:20","151.2451171875","-52.3235926149415","355.5615234375","151.2451171875","-50.7980239255926","314.390258789063","151.142578125","-57.4340316380438","134.423217773438","151.2451171875","-48.7862124158016","185.679931640625","151.34765625","-39.1500524768","4.1802978515625","151.34765625","-35.2371183031903","25.46630859375","151.142578125","-49.5294757514151","205.6201171875","151.2451171875","-55.2818739617962","184.822998046875","129.565017700195","230.545440673828"
"121","7/22/2016","21:05:30","151.2451171875","-52.2705843464346","355.682373046875","151.2451171875","-50.7243226549855","314.357299804688","151.142578125","-56.9529407036704","134.417724609375","151.142578125","-48.7432515459546","185.679931640625","151.2451171875","-39.1050859972397","4.141845703125","151.34765625","-35.8075859150715","25.4718017578125","151.142578125","-49.5413421809381","205.6201171875","151.2451171875","-56.1308120031203","184.5263671875","130.25715637207","229.869781494141"
"122","7/22/2016","21:05:40","151.2451171875","-46.5913868679668","355.764770507813","151.2451171875","-50.7534759818382","314.296875","151.0400390625","-56.81341963008","134.401245117188","151.142578125","-48.5946525951795","185.674438476563","151.2451171875","-39.0667276417242","4.130859375","151.34765625","-35.778066340394","25.4937744140625","151.142578125","-49.5686154356236","205.647583007813","151.2451171875","-56.31013557792","184.1748046875","130.93830871582","229.183135986328"
"123","7/22/2016","21:05:50","151.2451171875","-43.4656203908391","355.874633789063","151.142578125","-50.7487269683768","314.247436523438","151.0400390625","-56.8656638470247","134.346313476563","151.142578125","-49.1313887823982","185.674438476563","151.2451171875","-39.2678831553555","4.10888671875","151.34765625","-32.5594072066407","25.521240234375","151.142578125","-49.5774664247225","205.669555664063","151.2451171875","-56.3858303635163","183.944091796875","131.61946105957","228.507476806641"
"124","7/22/2016","21:06:00","151.2451171875","-43.4844943620762","355.885620117188","151.142578125","-50.1883555881988","314.225463867188","151.0400390625","-55.3845088105611","134.093627929688","151.0400390625","-49.3097392648065","185.679931640625","151.2451171875","-39.6235464180018","4.1033935546875","151.34765625","-28.73477401504","25.6036376953125","151.142578125","-49.0783927221522","205.669555664063","151.2451171875","-56.491639360096","183.894653320313","132.289627075195","227.826324462891"
"125","7/22/2016","21:06:10","151.2451171875","-44.2434331045905","355.896606445313","151.2451171875","-49.636041660166","314.181518554688","151.0400390625","-54.8451112224823","133.9453125","151.142578125","-47.38128396288","185.679931640625","151.2451171875","-39.8795048144815","4.10888671875","151.34765625","-27.1828280975298","25.8837890625","151.142578125","-48.5705304208","205.72998046875","151.2451171875","-56.5132357734974","183.900146484375","132.976272583008","227.150665283203"
"126","7/22/2016","21:06:20","151.2451171875","-44.3166948778078","355.940551757813","151.2451171875","-49.691845620402","314.1650390625","151.0400390625","-54.5843671877588","133.895874023438","151.0400390625","-47.0530666676268","185.679931640625","151.2451171875","-39.8652089410541","4.1143798828125","151.34765625","-26.9666564230823","25.8892822265625","151.142578125","-48.5868881412941","205.746459960938","151.2451171875","-56.524845829543","183.900146484375","133.657424926758","226.469512939453"
"127","7/22/2016","21:06:30","151.2451171875","-44.3489246863886","355.951538085938","151.2451171875","-49.6418161675368","314.148559570313","151.142578125","-54.5935355916392","133.890380859375","151.2451171875","-46.148507789979","185.679931640625","151.142578125","-39.9159464730473","4.1143798828125","151.34765625","-27.0079691777178","25.894775390625","151.142578125","-48.5934073525753","205.762939453125","151.2451171875","-56.4956070448645","183.900146484375","134.338577270508","225.793853759766"
"128","7/22/2016","21:06:40","151.2451171875","-44.3804342075808","355.962524414063","151.2451171875","-49.6307432749675","314.137573242188","151.0400390625","-54.748958960216","133.890380859375","151.142578125","-46.0393659381938","185.679931640625","151.142578125","-39.9401554542654","4.1143798828125","151.34765625","-27.0629796010001","25.894775390625","151.142578125","-48.6061771933993","205.768432617188","151.2451171875","-56.5103179991599","183.900146484375","135.02522277832","225.112701416016"
"129","7/22/2016","21:06:50","151.2451171875","-43.8635852772477","355.973510742188","151.2451171875","-49.6623138374637","314.09912109375","151.0400390625","-54.7899054670267","133.890380859375","151.142578125","-46.3918306365036","185.679931640625","151.142578125","-39.8519751863186","4.1143798828125","151.34765625","-27.6055513368937","25.894775390625","151.142578125","-48.6101692946895","205.784912109375","151.2451171875","-56.5049219478748","183.900146484375","135.70637512207","224.442535400391"
"130","7/22/2016","21:07:00","151.2451171875","-43.59989697504","355.984497070313","151.34765625","-49.6714700330833","314.066162109375","151.0400390625","-55.0531644034803","133.890380859375","151.142578125","-46.8339650105811","185.679931640625","151.2451171875","-39.8234933138114","4.1143798828125","151.34765625","-27.8554544360036","25.9002685546875","151.142578125","-48.6031007116712","205.801391601563","151.2451171875","-56.7902290033803","183.900146484375","136.382034301758","223.755889892578"
"131","7/22/2016","21:07:10","151.2451171875","-43.5412017336134","355.989990234375","151.2451171875","-49.2157356564456","314.01123046875","151.142578125","-55.1415400036004","133.890380859375","151.142578125","-46.9621761657766","185.679931640625","151.2451171875","-39.9645963924392","4.1033935546875","151.34765625","-28.1476225340934","25.9112548828125","151.142578125","-48.1556313276128","205.81787109375","151.2451171875","-56.6394936069607","183.900146484375","137.063186645508","223.091217041016"
"132","7/22/2016","21:07:20","151.2451171875","-44.1705619957196","356.0009765625","151.2451171875","-49.120523430263","313.9453125","151.0400390625","-55.1735256469647","133.890380859375","151.142578125","-46.874398770437","185.685424804688","151.2451171875","-39.9671723354735","4.10888671875","151.34765625","-28.2581561276128","25.938720703125","151.142578125","-48.0413986310631","205.834350585938","151.2451171875","-56.4401082911491","183.900146484375","137.738845825195","222.410064697266"
"133","7/22/2016","21:07:30","151.2451171875","-44.2954769204921","356.011962890625","151.2451171875","-49.1077535894389","313.912353515625","151.0400390625","-55.2253130893889","133.890380859375","151.142578125","-46.8964346812281","185.685424804688","151.2451171875","-39.6961733616562","4.1033935546875","151.34765625","-28.0678537578558","26.1749267578125","151.142578125","-48.0226955754775","205.955200195313","151.2451171875","-56.5486763546755","183.900146484375","138.414505004883","221.739898681641"
"134","7/22/2016","21:07:40","151.34765625","-44.2542374154215","356.017456054688","151.2451171875","-49.1146878815882","313.818969726563","151.142578125","-55.066031910391","133.890380859375","151.142578125","-46.4074450021002","185.685424804688","151.2451171875","-39.6810107017102","4.075927734375","151.2451171875","-27.8965230254225","26.378173828125","151.142578125","-47.9949706151415","206.163940429688","151.2451171875","-56.5291065125713","183.900146484375","139.09016418457","221.064239501953"
"135","7/22/2016","21:07:50","151.34765625","-44.2544205393339","356.017456054688","151.2451171875","-48.7936472466447","313.758544921875","151.0400390625","-55.0726121629763","133.890380859375","151.142578125","-46.1662708094809","185.69091796875","151.142578125","-39.639820029683","3.922119140625","151.34765625","-27.7772239006301","26.3836669921875","151.142578125","-47.7081619435544","206.246337890625","151.2451171875","-56.6935884106811","183.900146484375","139.77131652832","220.394073486328"
"136","7/22/2016","21:08:00","151.2451171875","-43.877673610241","356.028442382813","151.2451171875","-46.8151764971697","313.731079101563","151.0400390625","-55.2015924386039","133.890380859375","151.142578125","-46.8847269590959","185.696411132813","151.142578125","-39.6738688691269","3.834228515625","151.2451171875","-27.7803247988799","26.378173828125","151.142578125","-45.697498010281","206.422119140625","151.2451171875","-57.5820201757776","183.900146484375","140.446975708008","219.718414306641"
"137","7/22/2016","21:08:10","151.2451171875","-43.554423280088","356.033935546875","151.142578125","-47.0548490737074","313.70361328125","151.0400390625","-55.2606926292629","133.884887695313","151.0400390625","-46.9770458274627","185.696411132813","151.2451171875","-39.7053295572757","3.7188720703125","151.34765625","-28.0262480049605","26.3726806640625","151.142578125","-45.925914570337","206.43310546875","151.2451171875","-57.5901752940094","183.894653320313","141.128128051758","219.048248291016"
"138","7/22/2016","21:08:20","151.2451171875","-43.5958947421142","356.044921875","151.2451171875","-47.2994904124012","313.665161132813","151.0400390625","-55.3427077254925","133.884887695313","151.0400390625","-46.3823692343634","185.696411132813","151.142578125","-39.9527421711771","3.6419677734375","151.34765625","-28.2351923889989","26.378173828125","151.142578125","-46.2075469393339","206.438598632813","151.2451171875","-57.6714578945895","183.894653320313","141.809280395508","218.372589111328"
"139","7/22/2016","21:08:30","151.2451171875","-44.1570352427243","356.193237304688","151.2451171875","-47.3079629454145","313.621215820313","151.0400390625","-55.3111859960396","133.87939453125","151.142578125","-46.9514817292929","185.718383789063","151.2451171875","-40.0436448812881","3.53759765625","151.34765625","-28.1808290035404","26.378173828125","151.142578125","-46.1853645294129","206.43310546875","151.142578125","-57.7941020828483","183.894653320313","142.484939575195","217.707916259766"
"140","7/22/2016","21:08:40","151.2451171875","-44.3544306120212","356.429443359375","151.2451171875","-47.34877661536","313.577270507813","151.142578125","-55.2371551023902","133.873901367188","151.142578125","-46.9655822705471","185.745849609375","151.2451171875","-40.0222560083208","3.5321044921875","151.34765625","-27.8715205072507","26.378173828125","151.0400390625","-46.1927505272127","206.427612304688","151.2451171875","-57.7770471424742","183.88916015625","143.144119262695","217.032257080078"
"141","7/22/2016","21:08:50","151.2451171875","-44.3098826682668","356.55029296875","151.142578125","-47.3267636670867","313.566284179688","151.0400390625","-55.1315536462446","133.868408203125","151.0400390625","-46.5530040959296","185.795288085938","151.2451171875","-40.3569210623462","3.5211181640625","151.34765625","-27.7509517233323","26.378173828125","151.142578125","-46.208877639764","206.43310546875","151.2451171875","-57.5751347166717","183.88916015625","143.81428527832","216.373077392578"
"142","7/22/2016","21:09:00","151.2451171875","-44.2640406488649","356.63818359375","151.2451171875","-47.31986599972","313.5498046875","151.142578125","-55.1131069641364","133.79150390625","151.142578125","-46.5545301285329","185.828247070313","151.142578125","-40.5306812386839","3.515625","151.34765625","-27.7245452551655","26.378173828125","151.142578125","-46.1609235912391","206.438598632813","151.2451171875","-57.4182341485349","183.88916015625","144.500930786133","215.697418212891"
"143","7/22/2016","21:09:10","151.34765625","-43.9508621338934","356.654663085938","151.2451171875","-47.2920311650365","313.511352539063","151.0400390625","-55.1838538356236","133.59375","151.142578125","-46.9463176349635","185.877685546875","151.2451171875","-40.43872527552","3.504638671875","151.34765625","-27.4008798441444","26.378173828125","151.142578125","-46.1091483570757","206.438598632813","151.2451171875","-57.4468869366937","183.88916015625","145.171096801758","215.032745361328"
"144","7/22/2016","21:09:20","151.2451171875","-43.4718221873387","356.654663085938","151.2451171875","-47.2394623939194","313.489379882813","151.0400390625","-55.0856718096","133.472900390625","151.142578125","-46.649986519932","186.1083984375","151.142578125","-40.4029095808781","3.4991455078125","151.34765625","-27.4325114479448","26.3836669921875","151.142578125","-46.112847460106","206.444091796875","151.142578125","-57.39488977344","183.88916015625","145.830276489258","214.357086181641"
"145","7/22/2016","21:09:30","151.2451171875","-43.4726523490749","356.66015625","151.2451171875","-47.2612663477548","313.445434570313","151.0400390625","-55.1829870491049","133.346557617188","151.142578125","-46.1702262859886","186.509399414063","151.142578125","-40.4132866025803","3.49365234375","151.34765625","-27.5652640761676","26.3836669921875","151.142578125","-46.1193544631263","206.444091796875","151.2451171875","-57.6212086930293","183.883666992188","146.51692199707","213.697906494141"
"146","7/22/2016","21:09:40","151.34765625","-43.9053863623162","356.66015625","151.2451171875","-47.2518781951795","313.428955078125","151.0400390625","-55.2620965792579","133.346557617188","151.0400390625","-46.8933704077608","186.696166992188","151.2451171875","-40.4339673964196","3.40576171875","151.34765625","-28.0141984515252","26.3946533203125","151.142578125","-46.1178772635664","206.444091796875","151.142578125","-57.6737896724072","183.8671875","147.181594848633","213.027740478516"
"147","7/22/2016","21:09:50","151.2451171875","-44.2820356253225","356.66015625","151.2451171875","-47.2763557581358","313.401489257813","151.142578125","-55.2244829276528","133.346557617188","151.0400390625","-47.10475788576","186.904907226563","151.2451171875","-40.3776018561856","3.3123779296875","151.34765625","-28.02906061856","26.400146484375","151.142578125","-46.14253795776","206.449584960938","151.2451171875","-57.6680395815582","183.40576171875","147.846267700195","212.368560791016"
"148","7/22/2016","21:10:00","151.2451171875","-44.2912284457246","356.665649414063","151.34765625","-47.2741460629263","313.357543945313","151.142578125","-55.1559091265927","133.341064453125","151.142578125","-47.0040016673667","186.954345703125","151.2451171875","-40.1164549488549","3.2684326171875","151.2451171875","-28.2008993843384","26.4166259765625","151.142578125","-46.146334719552","206.471557617188","151.2451171875","-57.7654370864286","182.828979492188","148.521926879883","211.698394775391"
"149","7/22/2016","21:10:10","151.2451171875","-44.3625491054705","356.665649414063","151.2451171875","-47.2427586243424","313.291625976563","151.0400390625","-55.2202588694069","133.346557617188","151.142578125","-46.9984591169517","186.976318359375","151.2451171875","-39.9677217072107","3.240966796875","151.34765625","-28.0877532230023","26.5924072265625","151.142578125","-46.1696647059906","206.482543945313","151.2451171875","-57.8999965372537","182.61474609375","149.17561340332","211.044708251953"
"150","7/22/2016","21:10:20","151.2451171875","-44.2391235885189","356.676635742188","151.2451171875","-47.3246760544854","313.269653320313","151.0400390625","-55.2144111124712","133.341064453125","151.142578125","-47.1155485465347","187.020263671875","151.2451171875","-40.085702339834","3.2135009765625","151.34765625","-28.4587744777678","26.9659423828125","151.0400390625","-46.1741695542354","206.630859375","151.2451171875","-57.9057710446245","182.48291015625","149.851272583008","210.374542236328"
"151","7/22/2016","21:10:30","151.2451171875","-43.62258200028","356.687622070313","151.2451171875","-46.8725675313131","313.253173828125","151.142578125","-55.137914150135","133.341064453125","151.142578125","-46.4674852288429","187.036743164063","151.2451171875","-39.6916318886289","3.153076171875","151.34765625","-28.4181575939994","27.213134765625","151.142578125","-45.7720050261026","206.839599609375","151.142578125","-57.914365660246","182.488403320313","150.510452270508","209.720855712891"
"152","7/22/2016","21:10:40","151.2451171875","-43.55885690656","356.731567382813","151.2451171875","-46.6678716220422","313.2421875","151.0400390625","-55.1610243878788","133.335571289063","151.142578125","-46.4445703232723","187.03125","151.2451171875","-39.5329367061506","3.09814453125","151.34765625","-28.2967342318232","27.2296142578125","151.142578125","-45.6244071527153","207.0703125","151.2451171875","-57.8738708590859","182.488403320313","151.180618286133","209.045196533203"
"153","7/22/2016","21:10:50","151.34765625","-43.8671745059306","356.802978515625","151.2451171875","-46.7056928140814","313.192749023438","151.0400390625","-55.2483012445244","133.319091796875","151.142578125","-47.173574410241","187.036743164063","151.2451171875","-39.5414458639464","3.09814453125","151.34765625","-28.0758745852185","27.2296142578125","151.142578125","-45.6331238509451","207.207641601563","151.2451171875","-57.0825191840784","182.493896484375","151.845291137695","208.391510009766"
"154","7/22/2016","21:11:00","151.2451171875","-44.3105907473947","356.978759765625","151.2451171875","-46.7074263871187","313.049926757813","151.0400390625","-55.2700807818382","133.154296875","151.142578125","-47.5258315681168","187.036743164063","151.142578125","-39.5873977576958","3.087158203125","151.34765625","-28.0575133609361","27.22412109375","151.142578125","-45.6314146944294","207.240600585938","151.2451171875","-56.820505490229","182.493896484375","152.51545715332","207.721343994141"
"155","7/22/2016","21:11:10","151.2451171875","-44.28628410009","357.099609375","151.142578125","-46.664026019882","312.9345703125","151.142578125","-54.9772290211421","132.857666015625","151.142578125","-47.914982090209","187.036743164063","151.2451171875","-39.2279621424542","3.0816650390625","151.34765625","-28.1671435431543","27.22412109375","151.142578125","-45.6466139791579","207.257080078125","151.2451171875","-56.8577284774877","182.499389648438","153.169143676758","207.067657470703"
